ExerciseType,ExerciseSubType,Device:xAcceleration,Device:yAcceleration,Device:zAcceleration,Device:xRotationRate,Device:yRotationRate,Device:zRotationRate,AccRms,RotRms,roll,pitch
pushup,pushup,-0.42980957,0.917358398,-0.111328125,0.670731707,-3.475609756,-8.201219512,1.01915487,8.932510604,-1.450029598,1.317348941
pushup,pushup,-0.432739258,0.865234375,-0.105102539,3.841463415,-0.152439024,-12.01219512,0.973108593,12.61241097,-1.449915652,1.332532542
pushup,pushup,-0.462524414,0.843383789,-0.119750977,5.609756098,2.347560976,-11.03658537,0.96931179,12.60105641,-1.429750439,1.317451991
pushup,pushup,-0.472412109,0.805908203,-0.131591797,6.615853659,0.213414634,-8.506097561,0.943386259,10.77816131,-1.40894083,1.299129956
pushup,pushup,-0.483886719,0.81262207,-0.153076172,12.71341463,0.152439024,-4.024390244,0.958088357,13.33603637,-1.384605023,1.264410454
pushup,pushup,-0.492431641,0.800292969,-0.135009766,5.396341463,3.719512195,-0.945121951,0.94930785,6.62182208,-1.40366951,1.303202334
pushup,pushup,-0.515625,0.783935547,-0.127807617,2.042682927,1.402439024,-1.951219512,0.946973532,3.153830424,-1.409184864,1.327824015
pushup,pushup,-0.484619141,0.709838867,-0.084472656,-12.10365854,-0.457317073,-0.914634146,0.863633347,12.14677919,-1.452350778,1.398222852
pushup,pushup,-0.511962891,0.774780273,-0.10559082,-0.701219512,7.134146341,11.95121951,0.934633562,13.93626207,-1.435345953,1.367401298
pushup,pushup,-0.529296875,0.92175293,-0.141357422,-7.073170732,7.317073171,12.40853659,1.072271219,16.04808662,-1.41862471,1.309820758
pushup,pushup,-0.489501953,0.849121094,-0.124267578,-1.432926829,5.792682927,-0.518292683,0.987958109,5.989748083,-1.425479451,1.322183022
pushup,pushup,-0.497192383,0.835327148,-0.131958008,0.030487805,6.219512195,-0.762195122,0.981012042,6.266115452,-1.414119408,1.311370962
pushup,pushup,-0.51171875,0.854248047,-0.140869141,1.402439024,6.554878049,2.317073171,1.005703694,7.0923966,-1.407362913,1.302164001
pushup,pushup,-0.506835938,0.852661133,-0.137207031,-0.975609756,3.323170732,-0.06097561,1.001368786,3.463956717,-1.411247814,1.306420143
pushup,pushup,-0.506347656,0.840087891,-0.130004883,0.884146341,3.506097561,-0.884146341,0.989462927,3.722384936,-1.41726268,1.319474655
pushup,pushup,-0.51550293,0.839599609,-0.131347656,-0.487804878,4.542682927,-1.12804878,0.993943148,4.705997856,-1.415613312,1.321309681
pushup,pushup,-0.509521484,0.847290039,-0.129760742,-0.731707317,2.835365854,-0.304878049,0.9971712,2.944086573,-1.418829119,1.321425553
pushup,pushup,-0.516845703,0.839111328,-0.126708984,-1.981707317,3.323170732,-1.890243902,0.99362592,4.306233808,-1.42092483,1.330379778
pushup,pushup,-0.520751953,0.820678711,-0.117919922,-1.036585366,2.774390244,-1.25,0.979081841,3.214692901,-1.428087229,1.348110143
pushup,pushup,-0.512939453,0.808349609,-0.111206055,-1.829268293,2.469512195,-1.097560976,0.963796015,3.263334654,-1.434082765,1.357298878
pushup,pushup,-0.497680664,0.75012207,-0.098876953,-5.579268293,3.109756098,0.06097561,0.905619023,6.387686256,-1.43973741,1.374674652
pushup,pushup,-0.500610352,0.686035156,-0.054931641,-2.134146341,4.664634146,6.890243902,0.851041976,8.59004385,-1.490895619,1.461504237
pushup,pushup,-0.463745117,0.738525391,-0.090087891,-1.006097561,15.15243902,12.71341463,0.876695566,19.80503855,-1.449412547,1.378924452
pushup,pushup,-0.454345703,0.758300781,-0.130004883,0.091463415,19.42073171,22.04268293,0.893505099,29.37776466,-1.401004648,1.292106375
pushup,pushup,-0.446533203,0.892456055,-0.125976563,-5.213414634,14.29878049,38.01829268,1.005852775,40.95150051,-1.43056565,1.295821555
pushup,pushup,-0.395263672,0.973388672,-0.138183594,-5.518292683,13.7195122,38.81097561,1.059628984,41.53273886,-1.429777235,1.23447922
pushup,pushup,-0.328613281,1.008911133,-0.111328125,-6.25,8.414634146,35.85365854,1.066903142,37.35442944,-1.460896108,1.244150395
pushup,pushup,-0.264404297,1.062744141,-0.129638672,1.463414634,11.03658537,32.16463415,1.102787798,34.03691362,-1.4494112,1.11493499
pushup,pushup,-0.249267578,1.124267578,-0.173950195,-2.652439024,8.963414634,25.0304878,1.16463324,26.71897367,-1.417290415,0.961517969
pushup,pushup,-0.220336914,1.117797852,-0.166137695,2.591463415,4.969512195,7.652439024,1.151356646,9.48533379,-1.423247026,0.924729534
pushup,pushup,-0.221313477,1.091064453,-0.173339844,0.030487805,2.195121951,-2.408536585,1.126697829,3.258916748,-1.413240876,0.906363599
pushup,pushup,-0.231689453,1.066162109,-0.162109375,2.835365854,-0.609756098,-7.987804878,1.103023615,8.498007343,-1.419902621,0.960282556
pushup,pushup,-0.227050781,1.018066406,-0.143310547,1.036585366,-4.390243902,-8.780487805,1.05287662,9.871459711,-1.43094783,1.007763305
pushup,pushup,-0.221923828,0.954345703,-0.125732422,0.274390244,-1.31097561,-10.06097561,0.987843382,10.14973779,-1.439803496,1.055330594
pushup,pushup,-0.260498047,0.947998047,-0.139160156,3.109756098,5.548780488,-6.036585366,0.992937601,8.76925942,-1.425043575,1.080158233
pushup,pushup,-0.264160156,0.936279297,-0.133178711,3.567073171,0.579268293,-6.341463415,0.981904313,7.298884915,-1.429501671,1.103827083
pushup,pushup,-0.28503418,0.898681641,-0.131103516,1.463414634,0.396341463,-7.62195122,0.951872527,7.771281062,-1.425933952,1.139692933
pushup,pushup,-0.302246094,0.891113281,-0.121704102,2.682926829,0.243902439,-5.304878049,0.948813717,5.949732421,-1.435060777,1.187994141
pushup,pushup,-0.321533203,0.874755859,-0.131958008,0.365853659,0.701219512,-2.37804878,0.941272718,2.506127232,-1.421073973,1.181354627
pushup,pushup,-0.3359375,0.881835938,-0.126220703,1.463414634,0,1.737804878,0.952061075,2.271904088,-1.428627965,1.211388664
pushup,pushup,-0.303100586,0.794189453,-0.117797852,0.091463415,2.408536585,6.890243902,0.858185986,7.299648969,-1.42354529,1.200118841
pushup,pushup,-0.304199219,0.907226563,-0.131225586,3.079268293,3.62804878,15.91463415,0.965824702,16.61084619,-1.427147829,1.163533845
pushup,pushup,-0.303222656,1.001098633,-0.137573242,-1.036585366,6.31097561,13.75,1.055020781,15.16461085,-1.434229457,1.14486667
pushup,pushup,-0.279541016,0.949707031,-0.126220703,-4.87804878,4.237804878,8.262195122,0.998007159,10.48895697,-1.438665783,1.146672123
pushup,pushup,-0.253540039,0.948608398,-0.118896484,-3.963414634,5.396341463,9.268292683,0.989078772,11.43373981,-1.446108749,1.132299421
pushup,pushup,-0.246704102,0.958251953,-0.12121582,-2.103658537,6.646341463,5.152439024,0.996896682,8.668728971,-1.444967818,1.114099948
pushup,pushup,-0.259155273,0.964599609,-0.119018555,-1.829268293,8.719512195,6.341463415,1.005872396,10.9357338,-1.448030338,1.140272012
pushup,pushup,-0.205200195,0.966674805,-0.126464844,-3.719512195,11.46341463,11.12804878,0.996273384,16.40360069,-1.440710513,1.018477795
pushup,pushup,-0.223510742,0.958496094,-0.124023438,-3.87195122,8.567073171,5,0.991994772,10.64832142,-1.442117509,1.064208048
pushup,pushup,-0.211914063,0.988891602,-0.125488281,-3.719512195,7.225609756,8.292682927,1.019098366,11.61089133,-1.444573056,1.036157111
pushup,pushup,-0.219604492,0.994384766,-0.100097656,-3.75,4.664634146,6.585365854,1.023253017,8.898783914,-1.470471379,1.143122328
pushup,pushup,-0.179931641,0.953491211,-0.086303711,-4.908536585,7.62195122,-4.024390244,0.97415051,9.918850167,-1.480528922,1.123563113
pushup,pushup,-0.214599609,0.955810547,-0.125488281,-1.25,17.31707317,-3.567073171,0.987610299,17.72477177,-1.440253059,1.041661508
pushup,pushup,-0.24230957,0.906616211,-0.128540039,-0.304878049,7.408536585,-2.530487805,0.947200836,7.834713363,-1.429955039,1.083064186
pushup,pushup,-0.216674805,0.770507813,-0.094360352,-2.195121951,2.408536585,-10.27439024,0.805936807,10.77880808,-1.448937962,1.160071724
pushup,pushup,-0.250976563,0.832885742,-0.095092773,6.463414634,7.957317073,-5.762195122,0.875060301,11.75999644,-1.457115927,1.208618698
pushup,pushup,-0.251708984,0.926147461,-0.10949707,5.182926829,3.75,-3.993902439,0.965969016,7.541650165,-1.45311407,1.160473937
pushup,pushup,-0.259399414,0.899902344,-0.093383789,-4.542682927,0.518292683,9.237804878,0.941186919,10.30735827,-1.467395397,1.225240746
pushup,pushup,-0.187011719,1.017944336,-0.08996582,-2.835365854,1.768292683,28.53658537,1.038883007,28.73156562,-1.482645465,1.122406678
pushup,pushup,-0.161010742,1.096923828,-0.097412109,-0.792682927,2.042682927,28.59756098,1.112948994,28.68137712,-1.482223868,1.026705691
pushup,pushup,-0.141967773,1.189208984,-0.157836914,2.896341463,6.524390244,19.69512195,1.208008836,20.94884938,-1.438843251,0.732515917
pushup,pushup,-0.130615234,1.161865234,-0.157714844,-1.493902439,5.304878049,7.713414634,1.17977334,9.47999161,-1.435878163,0.691685314
pushup,pushup,-0.113525391,1.106445313,-0.159057617,3.231707317,7.225609756,-1.12804878,1.123569566,7.995365069,-1.428018977,0.619886406
pushup,pushup,-0.11315918,1.071899414,-0.138793945,4.634146341,2.652439024,-7.469512195,1.086755314,9.181740441,-1.442028669,0.684002896
